english,Word,label
11835,agustascam,en
11836,wishes,en
11839,bohot,hi
11840,khush,hi
11841,hogi,hi
11842,soniya,hi
11845,finally,en
11846,trending,en
11848,der,hi
11850,but,en
11851,durust,en
11852,aae,hi
11853,rahulonleave,en
11854,whereisrahul,en
11855,may,en
11857,lord,en
11858,bless,en
11859,all,en
11860,subbulakshmiadi,hi
11861,shankaracharya,hi
11862,via,en
11863,youtube,en
11865,rcmms,en
11867,bhakti,hi
11871,iss,hi
11872,mahashivatri,hi
11875,daan,hi
11876,lets,en
11877,feed,en
11879,hungry,en
11881,thewhiterevolution,en
11883,indianortheast,en
11884,three,en
11885,states,en
11887,north,en
11888,east,en
11889,lead,en
11891,table,hi
11893,providing,en
11894,rural,en
11895,jobs,en
11897,tripura,en
11898,retained,en
11900,top,en
11901,alia,hi
11902,bhatt,hi
11904,wondering,en
11905,why,en
11906,sohail,en
11909,playing,en
11911,ye,hi
11912,log,hi
11914,sehi,hi
11916,milta,hi
11920,mut,hi
11922,bol,hi
11923,dete,hi
11925,wese,hi
11926,v,hi
11929,chalne,hi
11930,wala,hi
11935,chaudhary,hi
11938,more,en
11939,pics,en
11941,wivzim,en
11944,zimbabwe,hi
11945,jeet,hi
11946,jaati,hi
11949,empowerment,en
11950,waala,hi
11951,dream,en
11952,poora,hi
11954,jaata,hi
11955,srbachchan,hi
11961,kadam,hi
11963,naya,hi
11965,whos,en
11967,abusive,en
11968,huh,en
11971,somone,en
11973,uni,hi
11974,please,en
11975,confirm,en
11976,whether,en
11978,report,en
11980,genuine,en
11981,seems,en
11982,mr,en
11983,vivekagnihotri,en
11985,circulating,en
11986,fake,en
11989,jesi,hi
11990,mummy,en
11991,bn,en
11992,jata,hi
11993,he,hi
11994,photography,en
11996,yamemon,en
11997,madine,hi
11999,khitte,hi
12000,khuda,hi
12001,tujh,hi
12003,rakkhe,hi
12004,gharibon,hi
12005,faqiron,en
12007,thehrane,hi
12010,pahle,hi
12012,ganga,hi
12013,maiyya,hi
12015,bulaya,hi
12017,saal,hi
12018,baad,hi
12021,aaya,hi
12024,bhigo,hi
12026,cricket,en
12027,team,en
12030,mangal,hi
12031,kamnayein,hi
12033,bholey,hi
12035,prathna,hi
12036,unka,hi
12037,ashirwad,hi
12038,hum,hi
12039,sab,hi
12041,bana,hi
12042,rahey,hi
12045,lance,en
12051,scam,en
12052,meets,hi
12053,kanhaiya,hi
12057,bail,en
12059,sedition,en
12060,charge,en
12062,dilli,hi
12063,wale,hi
12064,out,en
12067,rahe,hi
12069,inhe,hi
12070,kashmir,hi
12072,looks,en
12075,kangana,hi
12076,fan,en
12078,my,en
12079,tl,en
12080,bhumikashah,hi
12081,karelaa,hi
12083,zoom,en
12084,kiyaa,hi
12087,allien,en
12088,dikhta,hi
12089,atheistclub,en
12091,a,hi
12092,sadak,hi
12093,chhap,hi
12094,religion,en
12095,u,en
12096,drink,en
12097,bhaang,hi
12098,shame,en
12099,thedsaher,hi
12101,trueindology,en
12102,swords,en
12103,matchlocks,en
12104,hoses,en
12105,elephants,en
12106,akbar,hi
12107,used,en
12108,everything,en
12109,against,en
12110,pilgrim,en
12111,salute,en
12112,them,en
12114,our,en
12115,sudhirchaudhari,hi
12116,bharatmatakijay,hi
12117,happyholi,hi
12119,night,en
12120,jai,hi
12121,minister,en
12124,wife,en
12126,performed,en
12127,puja,en
12133,world,en
12134,sufi,en
12135,forum,en
12136,new,en
12137,organiser,en
12138,syed,en
12139,hazrat,en
12140,ashaf,en
12141,tells,en
12143,sufism,en
12144,counter,en
12146,radical,en
12147,islamist,en
12148,terror,en
12149,htt,en
12152,listening,en
12154,mahimn,en
12157,shtotra,en
12158,sung,en
12160,shri,hi
12164,bajrangi,hi
12165,baahijan,hi
12170,other,en
12171,side,en
12172,baahubali,hi
12173,also,en
12174,house,en
12178,rewari,en
12179,bmg,en
12180,mall,en
12181,awesome,en
12183,stotra,en
12184,hymn,en
12186,praise,en
12188,shiv,en
12189,kumar,hi
12190,visvas,en
12194,adalat,hi
12195,feeling,en
12196,lol,en
12197,garbage,en
12198,piles,en
12201,hyderabad,en
12203,municipal,en
12204,workers,en
12205,strike,en
12206,continues,en
12208,raid,en
12209,karaden,hi
12210,inpe,hi
12211,poori,en
12212,qoum,en
12213,pe,hi
12214,ehsaan,hi
12215,hoga,hi
12217,bhagwan,hi
12219,hamare,hi
12220,saath,hi
12223,e,hi
12224,troops,en
12225,shohag,hi
12226,chand,hi
12228,mp,en
12229,song,en
12230,free,en
12231,download,en
12232,romeo,en
12234,juliet,en
12235,feat,en
12236,akassh,hi
12237,criccrazyniks,en
12238,so,en
12240,rcb,en
12242,using,en
12246,watson,en
12248,full,en
12249,extent,en
12250,outrage,en
12251,ega,hi
12255,bhejke,hi
12256,khud,hi
12259,believe,en
12260,na,hi
12263,wikipedia,hi
12265,awards,en
12266,section,en
12267,padh,hi
12269,confusionkaend,en
12270,srkdonatescrtochennai,en
12271,isupportdelhioddeven,en
12273,msgrequest,en
12275,pita,hi
12277,aapki,hi
12278,rehmat,hi
12280,hm,hi
12281,sada,hi
12282,achhe,hi
12283,kaam,hi
12284,kre,hi
12287,heronobrr,en
12288,thanku,en
12289,guru,hi
12291,pti,en
12292,chairman,en
12293,criticis,en
12295,abhilashjagtap,hi
12297,birthday,en
12299,most,en
12300,talented,en
12301,batsman,en
12303,current,en
12304,era,en
12305,roooohit,en
12306,imro,en
12307,happybirthdayhitman,hi
12309,rahul,en
12310,speeches,en
12312,like,en
12327,its,en
12328,not,en
12329,about,en
12330,modi,en
12332,every,en
12333,citizen,en
12335,scared,en
12337,sachinmofficial,en
12338,teamchak,en
12339,rowdynik,en
12340,aaj,hi
12342,jashnn,hi
12346,jaipur,hi
12348,perfect,en
12349,railway,en
12350,budget,en
12351,ever,en
12352,budgetbt,en
12353,abpnewstv,en
12354,aajtakki,hi
12357,gyi,hi
12358,pata,hi
12359,ni,hi
12360,konsa,hi
12361,mulk,hi
12363,inka,hi
12364,deggii,en
12366,pl,en
12367,accumulate,en
12369,gaye,hi
12371,agr,hi
12372,wo,hi
12374,lete,hi
12375,tho,hi
12376,laps,hi
12378,jate,hi
12381,quora,en
12383,alive,en
12384,without,en
12385,you,en
12387,rachanasfamily,en
12388,rachanaparulkar,hi
12389,special,en
12390,interview,en
12391,th,en
12392,february,en
12393,segment,en
12395,bluemagicboxes,en
12397,actual,en
12398,quote,en
12399,vs,en
12400,tribune,en
12401,reporting,en
12402,clapping,en
12403,hojaye,hi
12405,baar,hi
12406,tajinderbagga,hi
12407,sabse,hi
12408,jyada,hi
12410,hamara,hi
12414,kaha,hi
12417,ham,hi
12418,bole,hi
12419,up,en
12422,bolte,hi
12423,haan,hi
12425,bihari,hi
12428,kyu,hi
12429,vote,en
12431,tere,hi
12433,kyun,hi
12434,jal,hi
12435,rahi,hi
12437,agar,hi
12439,apne,hi
12441,degree,en
12442,demand,en
12444,raha,hi
12446,suresh,en
12447,reaction,en
12449,railways,en
12451,railwaybudget,en
12453,last,en
12454,eid,en
12455,pic,en
12456,aamir,hi
12457,and,en
12458,koyla,hi
12459,karkhana,hi
12461,majdoor,hi
12462,waise,hi
12464,arvindkejriwal,hi
12465,sirf,hi
12468,sunte,hi
12470,par,hi
12472,bar,hi
12473,chetanbhagat,hi
12475,sun,hi
12476,li,hi
12478,augustawestland,en
12479,p,en
12480,muh,en
12481,kholdiya,hi
12482,wah,hi
12486,bank,en
12487,jaane,hi
12489,kya,hi
12490,zaroorat,hi
12491,awesomelogic,en
12494,rail,en
12495,research,en
12496,institute,en
12498,open,en
12499,kanpur,hi
12500,railbudget,en
12501,bt,en
12503,one,en
12504,sees,en
12505,this,en
12506,respectresea,en
12507,happy,en
12508,kis,hi
12509,kisko,hi
12510,pyaar,hi
12511,karoon,hi
12512,official,en
12513,trailer,en
12514,arbaaz,hi
12517,msgsocialwelfare,en
12519,dhan,hi
12520,satguru,hi
12521,tera,hi
12523,aasra,hi
12524,gud,en
12527,bolo,hi
12529,miss,en
12530,kr,hi
12531,jau,hi
12532,no,en
12533,way,en
12536,jeetega,hi
12539,kuch,hi
12540,bhi,hi
12541,karlo,hi
12543,zoomtv,en
12544,post,en
12545,success,en
12547,singh,en
12548,now,en
12549,charges,en
12551,much,en
12552,as,en
12553,shah,hi
12554,rukh,hi
12555,khan,hi
12556,for,en
12557,performances,en
12558,oh,hi
12559,yeah,hi
12560,that,en
12561,whole,en
12563,thingie,en
12565,least,en
12567,revenge,en
12568,le,hi
12569,liya,hi
12571,thakursahab,hi
12575,birth,en
12576,anniversary,en
12578,whose,en
12579,bravery,en
12580,indomitable,en
12581,spirit,en
12582,doesnt,en
12583,fail,en
12585,inspire,en
12586,even,en
12587,today,en
12589,ndtv,en
12590,savewatersavelives,en
12591,on,en
12592,marathwada,en
12593,drought,en
12594,ross,en
12595,sick,en
12596,arnab,hi
12597,goswami,en
12600,har,hi
12601,shit,en
12602,yaar,hi
12603,clean,en
12604,sweep,en
12606,kar,hi
12607,paya,hi
12608,ak,hi
12609,delhidecides,en
12610,dillikiski,en
12612,ushakhokhar,hi
12614,liye,hi
12615,venue,en
12616,change,en
12618,menu,hi
12619,nahi,hi
12620,mili,hi
12621,haar,hi
12623,ek,hi
12624,larki,hi
12628,aisa,hi
12630,demus,en
12631,will,en
12632,be,en
12633,converted,en
12635,dual,en
12636,fuel,en
12637,cngdiesel,en
12638,sir,en
12639,politics,en
12640,ne,hi
12641,itna,hi
12642,dump,en
12643,banaya,hi
12644,ya,hi
12645,bachpan,hi
12648,aise,hi
12651,is,en
12652,the,en
12653,only,en
12654,person,en
12655,who,en
12656,can,en
12657,chase,en
12658,his,en
12659,dreams,en
12660,colorstv,en
12663,hota,hi
12665,omg,en
12667,classicallywild,en
12668,sharmaji,hi
12670,beta,hi
12671,isnt,en
12672,performing,en
12673,kohli,hi
12676,bete,hi
12678,dekhlo,hi
12679,gurmeetramrahim,en
12680,msg,en
12681,salutes,en
12682,papaji,en
12683,good,en
12684,morning,en
12685,parivar,hi
12687,sewa,en
12688,simran,en
12689,parmarth,en
12690,nd,en
12691,man,en
12692,se,hi
12693,larne,hi
12695,bal,hi
12697,remembered,en
12698,marriage,en
12699,of,en
12700,shakti,hi
12701,in,en
12702,o,hi
12703,shivji,hi
12704,bihane,hi
12705,chale,hi
12706,by,en
12707,hemant,en
12708,roast,en
12709,roster,en
12711,indeed,en
12712,it,en
12713,was,en
12714,roastest,en
12715,poor,en
12716,ranveer,en
12717,n,en
12718,arjun,en
12719,rt,en
12720,anupampkher,en
12721,btw,en
12722,aapko,hi
12723,kisne,hi
12724,nishkasit,hi
12729,phir,hi
12730,lucknow,en
12731,aur,hi
12732,ab,hi
12733,bombay,hi
12735,rehte,hi
12736,ho,hi
12737,hadd,hi
12739,jhut,hi
12740,boln,hi
12741,felicitates,en
12742,thumpsup,en
12743,thunder,en
12744,challenge,en
12745,winners,en
12746,at,en
12747,paradise,en
12748,photos,en
admin,admin,en
dialog,dialog,en
okay,okay,en
piladoo,piladoo,hi
mosambhi,mosambhi,hi
ka,ka,hi
pilado,pilado,hi
pila,pila,hi
doo,doo,hi
sapne,sapne,hi
Tera,Tera,hi
deedar,deedar,hi
Tu,Tu,hi
mera,mera,hi
Kab,Kab,hi
aaegi,aaegi,hi
vo,vo,hi
Intezar,Intezar,hi
uskaa,uskaa,hi
jaan,jaan,hi
Babu,Babu,hi
Mein,Mein,hi
jungli,jungli,hi
hora,hora,hi
Ab,Ab,hi
yeh,yeh,hi
humko,humko,hi
sikhaega,sikhaega,hi
doodh,doodh,hi
bechta,bechta,hi
lelo,lelo,hi
dekha,dekha,hi
apna,apna,hi
tume,tume,hi
tumne,tumne,hi
karli,karli,hi
Teri,Teri,hi
chudiyon,chudiyon,hi
chhan,chhan,hi
jaana,jaana,hi
chhut,chhut,hi
gaya,gaya,hi
Voh,Voh,hi
haato,haato,hi
Bachalo,Bachalo,hi
Bhabhi,Bhabhi,hi
kese,kese,hi
khana,khana,hi
khya,khya,hi
maa,maa,hi
Patana,Patana,hi
ko,ko,hi
Naach,Naach,hi
ke,ke,hi
dikha,dikha,hi
Rota,Rota,hi
reh,reh,hi
chahe,chahe,hi
thumke,thumke,hi
laga,laga,hi
Priyanka,Priyanka,hi
Chopra,Chopra,hi
Jonas,Jonas,hi
banate,banate,hi
thi,thi,hi
hogya,hogya,hi
hogyi,hogyi,hi
ki,ki,hi
Mujhse,Mujhse,hi
shadi,shadi,hi
krogi,krogi,hi
Meri,Meri,hi
asli,asli,hi
bandi,bandi,hi
hein,hein,hi
Nahane,Nahane,hi
Matlabi,Matlabi,hi
duniya,duniya,hi
matlab,matlab,hi
itni,itni,hi
seena,seena,hi
jori,jori,hi
Chori,Chori,hi
kiya,kiya,hi
Jaldi,Jaldi,hi
nikal,nikal,hi
tune,tune,hi
mujhe,mujhe,hi
bnehi,bnehi,hi
banegi,banegi,hi
nhi,nhi,hi
bhulna,bhulna,hi
chahiye,chahiye,hi
leliya,leliya,hi
kon,kon,hi
kru,kru,hi
aankh,aankh,hi
Tumare,Tumare,hi
tumko,tumko,hi
hain,hain,hi
meri,meri,hi
matre,matre,hi
basha,basha,hi
mein,mein,hi
toh,toh,hi
bolunga,bolunga,hi
Kya,Kya,hi
hua,hua,hi
ree,ree,hi
ruko,ruko,hi
pehle,pehle,hi
sarkari,sarkari,hi
nokri,nokri,hi
dhundo,dhundo,hi
aap,aap,hi
Kaash,Kaash,hi
uss,uss,hi
khel,khel,hi
leta,leta,hi
Neele,Neele,hi
neele,neele,hi
ambar,ambar,hi
pr,pr,hi
Mjhe,Mjhe,hi
Accha,Accha,hi
rha,rha,hi
Chapri,Chapri,hi
koi,koi,hi
dost,dost,hi
bnegi,bnegi,hi
uska,uska,hi
Jaana,Jaana,hi
paooga,paooga,hi
Kitne,Kitne,hi
gyaani,gyaani,hi
bhayiii,bhayiii,hi
mere,mere,hi
subhchintak,subhchintak,hi
Rone,Rone,hi
gye,gye,hi
Gyaan,Gyaan,hi
baatne,baatne,hi
aajate,aajate,hi
hai,hai,hi
berojgar,berojgar,hi
nalle,nalle,hi
